% TIME (GPST)           NSAT     GDOP     PDOP     HDOP     VDOP (EL>=30deg)
2022/05/29 14:38:32.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:33.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:34.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:35.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:36.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:37.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:38.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:39.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:40.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:41.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:42.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:43.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:44.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:45.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:46.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:47.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:48.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:49.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:50.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:51.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:52.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:53.4      5      5.9      4.8      1.6      4.5
2022/05/29 14:38:54.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:55.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:56.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:57.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:58.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:38:59.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:00.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:01.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:02.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:03.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:04.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:05.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:06.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:07.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:08.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:09.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:10.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:11.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:12.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:13.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:14.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:15.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:16.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:17.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:18.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:19.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:20.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:21.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:22.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:23.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:24.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:25.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:26.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:27.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:28.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:29.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:30.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:31.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:32.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:33.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:34.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:35.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:36.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:37.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:38.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:39.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:40.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:41.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:42.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:43.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:44.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:45.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:46.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:47.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:48.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:49.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:50.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:51.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:52.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:53.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:54.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:55.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:56.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:57.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:58.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:39:59.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:00.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:01.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:02.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:03.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:04.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:05.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:06.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:07.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:08.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:09.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:10.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:11.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:12.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:13.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:14.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:15.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:16.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:17.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:18.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:19.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:20.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:21.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:22.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:23.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:24.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:25.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:26.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:27.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:28.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:29.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:30.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:31.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:32.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:33.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:34.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:35.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:36.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:37.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:38.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:39.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:40.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:41.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:42.4      5      5.9      4.9      1.4      4.7
2022/05/29 14:40:43.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:44.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:45.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:46.4      5      5.9      4.9      1.4      4.7
2022/05/29 14:40:47.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:48.4      5      5.9      4.9      1.4      4.7
2022/05/29 14:40:49.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:50.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:51.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:52.4      5      5.9      4.9      1.4      4.7
2022/05/29 14:40:53.4      5      6.0      4.9      1.4      4.7
2022/05/29 14:40:54.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:55.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:56.4      6      4.3      3.6      1.2      3.4
2022/05/29 14:40:57.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:40:58.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:40:59.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:00.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:01.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:02.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:03.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:04.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:05.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:06.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:07.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:08.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:09.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:10.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:11.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:12.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:13.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:14.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:15.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:16.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:17.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:18.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:19.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:20.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:21.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:22.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:23.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:24.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:25.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:26.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:27.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:28.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:29.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:30.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:31.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:32.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:33.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:34.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:35.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:36.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:37.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:38.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:39.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:40.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:41.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:42.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:43.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:44.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:45.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:46.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:47.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:48.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:49.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:50.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:51.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:52.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:53.4      6      4.3      3.7      1.2      3.4
2022/05/29 14:41:54.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:55.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:56.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:57.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:41:58.4      5      6.0      5.0      1.4      4.8
2022/05/29 14:41:59.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:00.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:01.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:02.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:03.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:04.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:05.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:06.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:07.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:08.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:09.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:10.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:11.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:12.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:13.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:14.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:15.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:16.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:17.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:18.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:19.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:20.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:21.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:22.4      5      6.1      5.0      1.4      4.8
2022/05/29 14:42:23.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:24.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:25.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:26.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:27.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:28.4      6      4.4      3.7      1.2      3.4
2022/05/29 14:42:29.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:30.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:31.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:32.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:33.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:34.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:35.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:36.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:37.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:38.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:39.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:40.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:41.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:42.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:43.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:44.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:45.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:46.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:47.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:48.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:49.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:50.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:51.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:52.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:53.4      6      4.4      3.7      1.3      3.4
2022/05/29 14:42:54.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:42:55.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:42:56.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:42:57.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:42:58.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:42:59.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:00.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:01.4      5      4.9      4.1      1.6      3.8
2022/05/29 14:43:02.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:03.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:04.4      5      6.1      5.1      1.4      4.9
2022/05/29 14:43:05.4      5      6.1      5.1      1.4      4.9
2022/05/29 14:43:06.4      5      6.1      5.1      1.4      4.9
2022/05/29 14:43:07.4      5      6.1      5.1      1.4      4.9
2022/05/29 14:43:08.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:09.4      5      4.8      4.1      1.6      3.8
2022/05/29 14:43:10.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:11.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:12.4      5      4.8      4.1      1.6      3.8
2022/05/29 14:43:13.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:14.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:15.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:16.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:17.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:18.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:19.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:20.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:21.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:22.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:23.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:24.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:25.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:26.4      5      6.2      5.1      1.4      4.9
2022/05/29 14:43:27.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:28.4      5      6.2      5.1      1.4      4.9
2022/05/29 14:43:29.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:30.4      5      6.2      5.1      1.4      4.9
2022/05/29 14:43:31.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:32.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:33.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:34.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:35.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:36.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:37.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:38.4      5      4.4      3.7      1.4      3.5
2022/05/29 14:43:39.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:40.4      5      4.4      3.7      1.4      3.5
2022/05/29 14:43:41.4      5      4.4      3.7      1.4      3.5
2022/05/29 14:43:42.4      5      4.4      3.7      1.4      3.5
2022/05/29 14:43:43.4      4     70.5     57.2     16.5     54.7
2022/05/29 14:43:44.4      4     70.2     57.0     16.5     54.5
2022/05/29 14:43:45.4      4     70.0     56.8     16.4     54.4
2022/05/29 14:43:46.4      4     69.8     56.6     16.4     54.2
2022/05/29 14:43:47.4      5      6.2      5.1      1.4      4.9
2022/05/29 14:43:48.4      4     69.3     56.2     16.2     53.8
2022/05/29 14:43:49.4      4     69.1     56.0     16.2     53.6
2022/05/29 14:43:50.4      5      6.2      5.1      1.4      4.9
2022/05/29 14:43:51.4      4     68.6     55.7     16.1     53.3
2022/05/29 14:43:52.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:53.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:54.4      5      4.5      3.7      1.4      3.5
2022/05/29 14:43:55.4      5      4.5      3.7      1.4      3.5
2022/05/29 14:43:56.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:43:57.4      4     67.3     54.6     15.7     52.3
2022/05/29 14:43:58.4      4     67.1     54.4     15.7     52.1
2022/05/29 14:43:59.4      4     66.9     54.2     15.6     51.9
2022/05/29 14:44:00.4      5      6.2      5.1      1.4      4.9
2022/05/29 14:44:01.4      4     66.4     53.9     15.5     51.6
2022/05/29 14:44:02.4      4     66.2     53.7     15.4     51.4
2022/05/29 14:44:03.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:04.4      5      5.7      4.6      1.6      4.3
2022/05/29 14:44:05.4      4      7.4      6.0      1.7      5.8
2022/05/29 14:44:06.4      4      7.4      6.0      1.7      5.8
2022/05/29 14:44:07.4      5      6.2      5.1      1.5      4.9
2022/05/29 14:44:08.4      5      6.2      5.2      1.5      4.9
2022/05/29 14:44:09.4      5      6.2      5.2      1.5      4.9
2022/05/29 14:44:10.4      5      6.2      5.2      1.5      4.9
2022/05/29 14:44:11.4      5      6.2      5.2      1.5      4.9
2022/05/29 14:44:12.4      5      6.2      5.2      1.5      4.9
2022/05/29 14:44:13.4      5      6.2      5.2      1.5      4.9
2022/05/29 14:44:14.4      4     63.8     51.7     14.8     49.6
2022/05/29 14:44:15.4      4     63.6     51.6     14.8     49.4
2022/05/29 14:44:16.4      4     63.4     51.4     14.7     49.3
2022/05/29 14:44:17.4      4     63.2     51.3     14.7     49.1
2022/05/29 14:44:18.4      5      6.2      5.2      1.5      5.0
2022/05/29 14:44:19.4      5      6.2      5.2      1.5      5.0
2022/05/29 14:44:20.4      5      6.2      5.2      1.5      5.0
2022/05/29 14:44:21.4      5      6.2      5.2      1.5      5.0
2022/05/29 14:44:22.4      5      6.2      5.2      1.5      5.0
2022/05/29 14:44:23.4      5      6.2      5.2      1.5      5.0
2022/05/29 14:44:24.4      4     61.9     50.2     14.3     48.1
2022/05/29 14:44:25.4      4     61.7     50.0     14.3     48.0
2022/05/29 14:44:26.4      4     61.6     49.9     14.2     47.8
2022/05/29 14:44:27.4      4     61.4     49.8     14.2     47.7
2022/05/29 14:44:28.4      4     61.2     49.6     14.1     47.6
2022/05/29 14:44:29.4      5      6.3      5.2      1.5      5.0
2022/05/29 14:44:30.4      4     60.8     49.3     14.0     47.3
2022/05/29 14:44:31.4      4     60.7     49.2     14.0     47.1
2022/05/29 14:44:32.4      4     60.5     49.0     13.9     47.0
2022/05/29 14:44:33.4      4     60.3     48.9     13.9     46.9
2022/05/29 14:44:34.4      4     60.2     48.8     13.9     46.7
2022/05/29 14:44:35.4      4     60.0     48.6     13.8     46.6
2022/05/29 14:44:36.4      4     59.8     48.5     13.8     46.5
2022/05/29 14:44:37.4      4     59.6     48.3     13.7     46.4
2022/05/29 14:44:38.4      4     59.5     48.2     13.7     46.2
2022/05/29 14:44:39.4      4     59.3     48.1     13.6     46.1
2022/05/29 14:44:40.4      4     59.1     47.9     13.6     46.0
2022/05/29 14:44:41.4      4     59.0     47.8     13.6     45.8
2022/05/29 14:44:42.4      4     58.8     47.7     13.5     45.7
2022/05/29 14:44:43.4      4     58.7     47.5     13.5     45.6
2022/05/29 14:44:44.4      4     58.5     47.4     13.4     45.5
2022/05/29 14:44:45.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:46.4      4     58.2     47.1     13.3     45.2
2022/05/29 14:44:47.4      4     58.0     47.0     13.3     45.1
2022/05/29 14:44:48.4      4     57.9     46.9     13.3     45.0
2022/05/29 14:44:49.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:50.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:51.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:52.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:53.4      4     57.1     46.3     13.1     44.4
2022/05/29 14:44:54.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:44:55.4      4     56.8     46.0     13.0     44.1
2022/05/29 14:44:56.4      4     56.6     45.9     12.9     44.0
2022/05/29 14:44:57.4      4     56.5     45.8     12.9     43.9
2022/05/29 14:44:58.4      4     56.3     45.7     12.9     43.8
2022/05/29 14:44:59.4      4     56.2     45.5     12.8     43.7
2022/05/29 14:45:00.4      4     56.0     45.4     12.8     43.6
2022/05/29 14:45:01.4      3      0.0      0.0      0.0      0.0
2022/05/29 14:45:02.4      4     55.7     45.2     12.7     43.3
2022/05/29 14:45:03.4      4     55.6     45.1     12.7     43.2
2022/05/29 14:45:04.4      4     55.5     44.9     12.6     43.1
2022/05/29 14:45:05.4      4     55.3     44.8     12.6     43.0
2022/05/29 14:45:06.4      4     55.2     44.7     12.6     42.9
2022/05/29 14:45:07.4      4     55.0     44.6     12.5     42.8
2022/05/29 14:45:08.4      4     54.9     44.5     12.5     42.7
2022/05/29 14:45:09.4      4     54.8     44.4     12.5     42.6
2022/05/29 14:45:10.4      4     54.6     44.3     12.4     42.5
2022/05/29 14:45:11.4      4     54.5     44.1     12.4     42.4
2022/05/29 14:45:12.4      4     54.3     44.0     12.3     42.3
2022/05/29 14:45:13.4      4     54.2     43.9     12.3     42.2
2022/05/29 14:45:14.4      4      7.5      6.1      1.8      5.8
2022/05/29 14:45:15.4      4     53.9     43.7     12.2     41.9
2022/05/29 14:45:16.4      5      6.3      5.2      1.5      5.0
2022/05/29 14:45:17.4      5      6.3      5.2      1.5      5.0
2022/05/29 14:45:18.4      5      4.5      3.7      1.4      3.5
2022/05/29 14:45:19.4      5      4.5      3.7      1.4      3.5
2022/05/29 14:45:20.4      4     53.3     43.2     12.1     41.4
2022/05/29 14:45:21.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:22.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:23.4      4     52.9     42.8     12.0     41.1
2022/05/29 14:45:24.4      4     52.8     42.7     11.9     41.0
2022/05/29 14:45:25.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:26.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:27.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:28.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:29.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:30.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:31.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:32.4      6      4.4      3.7      1.3      3.5
2022/05/29 14:45:33.4      6      4.4      3.7      1.3      3.5
